0.060424763436035936,-0.07482612908419417,0.01067924047256432
0.06411263975097051,-0.021777806172080135,0.08774638774547396
-0.17563652828566817,0.18392891189442867,0.15887872564586963
-0.02332869109448013,0.07072931925616376,0.015475323512223544
-0.07303614636541032,0.018344035368093894,0.11068180259360232
-0.02693671458082678,-0.026756497011517517,0.0046638482991303645
0.05358867576556169,0.13743316432597902,-0.05278966619253152
0.0607170068044108,0.03118461415362896,-0.17521602467381703
-0.030759111044560656,-0.002422444547292523,0.008153900619167891
0.04283938609660267,-0.19443706357407936,0.015303816639574398
-0.05789017519673655,-0.13437088914660097,0.06307485693956752
0.08470049477722852,-0.0545145814828218,0.09635655274566247
