-0.04167578474054706,-0.0056266827226329474,-0.21361960956684542
0.16402708084049888,-0.17934355851948633,-0.08417473656562041
0.050288141715804285,-0.12452880866072316,-0.1057952218862339
-0.09090076149268494,0.05514540445464244,0.22922080128149577
0.004153939299840346,-0.11179254451135168,0.05390583205807889
-0.0596159699806467,-0.0019130496521151477,0.11750012195002911
-0.07478709492938625,0.0009025250973325124,-0.0878107893240342
-0.015643417038462365,0.025657045200129566,-0.09887790487696219
-0.033882196602919634,-0.02361840308526013,-0.06376550124843013
-0.11876122863852843,-0.14212172273041268,-0.015349519567694914
-0.026905696021601352,0.22313667888866046,-0.24347675765210441
0.011272650481664892,0.037044453666323425,0.13596338626725962
